,Unnamed: 0,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words,Valence_predicted,Arousal_predicted,Dominance_predicted
3950,3950,hotel-california_31503_31622,"Black and more black, speckled by tiny points of light that flared up to break the emptiness, if only for a brief time.",3.0,3.0,3.0,0.0,0.0,0.0,2,black and more black  speckled by tiny points of light that flared up to break the emptiness  if only for a brief time ,23,2.6571162,3.112569,2.9841044
3951,3951,hotel-california_31623_31667,"All of it was temporary, save for the black.",2.6,2.8,2.8,0.489897948556636,0.4,0.4,5,all of it was temporary  save for the black ,9,2.910397,3.0834587,3.039038
3952,3952,hotel-california_31668_31736,That was tonight's melodramatic theme: the ephemeral nature of life.,2.6,2.8,3.0,0.8,0.4,0.0,5,that was tonight's melodramatic theme: the ephemeral nature of life ,12,3.0397475,3.0341086,3.0775328
3953,3953,hotel-california_31737_31758,Everything temporary.,2.4,2.6,2.8,0.489897948556636,0.489897948556636,0.4,5,everything temporary ,2,3.0013251,3.0856373,3.0689204
3954,3954,hotel-california_31759_31903,"Everything to fade away, lost as dust and scattered atoms between the stars, and every one of us to be left as alone as the moment we were born.",3.0,2.4,2.4,0.6324555320336761,0.489897948556636,0.489897948556636,5,everything to fade away  lost as dust and scattered atoms between the stars  and every one of us to be left as alone as the moment we were born ,29,2.6540117,3.1098268,2.975325
3955,3955,hotel-california_31976_32044,"Some things in this world, we have to make them permanent ourselves.",3.0,3.4,3.0,0.0,0.489897948556636,0.0,5,some things in this world  we have to make them permanent ourselves ,12,3.0045419,3.0930314,3.070609
3956,3956,hotel-california_32045_32077,"And Jefferson, he had done that.",2.2,3.2,3.0,0.748331477354788,0.4,0.0,5,and jefferson  he had done that ,6,2.6937091,3.104492,2.9915824
3957,3957,hotel-california_32078_32104,He had made us a constant.,2.6666666666666696,3.0,3.0,0.471404520791032,0.0,0.0,3,he had made us a constant ,6,2.9070516,3.0442038,3.0448005
3958,3958,hotel-california_32105_32144,He made this ship—this life—a constant.,3.25,3.0,3.25,0.43301270189221897,0.0,0.43301270189221897,4,he made this ship—this life—a constant ,6,2.8515098,3.0362246,3.027824
3959,3959,hotel-california_32145_32174,The one thing that was known.,3.0,3.0,3.0,0.0,0.0,0.0,5,the one thing that was known ,6,2.7255874,3.0763326,2.9959664
3960,3960,hotel-california_32175_32210,The one thing that wouldn't change.,3.0,2.8,3.0,0.0,0.4,0.0,5,the one thing that wouldn't change ,7,2.7493596,3.0920668,2.9920733
3961,3961,hotel-california_32212_32284,"Maybe everything we did, all the stories we told, maybe it was all lies.",3.4,3.0,2.2,0.489897948556636,0.6324555320336761,0.4,5,maybe everything we did  all the stories we told  maybe it was all lies ,14,2.6758306,3.0912223,2.9792297
3962,3962,hotel-california_32410_32476,"But ultimately, this ship, its purpose, our purpose—did it matter?",3.2,3.0,3.0,0.4,0.6324555320336761,0.0,5,but ultimately  this ship  its purpose  our purpose—did it matter?,11,3.0939763,3.035134,3.091638
3963,3963,hotel-california_32477_32504,We each had our own theory.,2.6,3.2,2.8,1.01980390271856,0.4,0.4,5,we each had our own theory ,6,3.1375768,3.0719202,3.105808
3964,3964,hotel-california_32505_32527,Maybe that was enough.,3.4,2.8,2.8,0.489897948556636,0.748331477354788,0.4,5,maybe that was enough ,4,2.5988894,3.1231024,2.9670055
3965,3965,hotel-california_32528_32596,"And all of us, we were permanent characters in each others' stories.",3.2,3.0,3.2,0.4,0.0,0.4,5,and all of us  we were permanent characters in each others' stories ,13,3.1579044,3.0864797,3.113544
3966,3966,hotel-california_32597_32626,Maybe that made us more real.,2.6,2.8,3.2,0.489897948556636,0.4,0.4,5,maybe that made us more real ,6,2.8958602,3.072038,3.0370054
3967,3967,hotel-california_32627_32660,Maybe it made us feel less alone.,2.8,3.0,3.0,0.4,0.0,0.0,5,maybe it made us feel less alone ,7,2.9051225,2.991333,3.0454695
3968,3968,hotel-california_32662_32683,“Mind if I join you?”,3.2,2.8,3.2,0.4,0.4,0.4,5,“mind if i join you?”,8,3.1667352,3.0700033,3.1114714
3969,3969,hotel-california_32685_32725,I turned to see Adrienne in the doorway.,3.0,3.4,3.2,0.6324555320336761,0.489897948556636,0.748331477354788,5,i turned to see adrienne in the doorway ,8,2.951786,3.041692,3.0410879
3970,3970,hotel-california_32726_32812,"She smiled, then crossed the room to join me by the window, not waiting for an answer.",3.0,3.2,3.6,1.09544511501033,0.4,0.489897948556636,5,she smiled  then crossed the room to join me by the window  not waiting for an answer ,17,2.9356267,3.0031776,3.0499873
3971,3971,hotel-california_32815_32829,"“Some nights,”",3.0,3.0,3.0,0.0,0.0,0.0,5,“some nights ”,4,2.8930671,3.0158296,3.0300865
3972,3972,hotel-california_32838_32943,"“I can't see the meaning in any of it. All these things I do, they're just to pass the time until I die.”",3.4,2.6,2.2,0.489897948556636,0.8,0.4,5,“i can't see the meaning in any of it  all these things i do  they're just to pass the time until i die ”,27,2.7233486,3.106065,2.993026
3973,3973,hotel-california_32877_32943,"All these things I do, they're just to pass the time until I die.”",3.0,2.6666666666666696,2.0,0.0,0.942809041582063,0.0,3,all these things i do  they're just to pass the time until i die ”,16,2.7208667,3.1062768,2.9923584
3974,3974,hotel-california_32945_33001,"Adrienne looked at me, then back out through the window.",3.0,3.4,3.2,0.6324555320336761,0.489897948556636,0.4,5,adrienne looked at me  then back out through the window ,10,2.8449616,3.0990515,3.024879
3975,3975,hotel-california_33002_33066,"“You don't see a meaning because there is no meaning,” she said.",2.8,3.0,3.0,0.4,0.0,0.0,5,“you don't see a meaning because there is no meaning ” she said ,15,2.7465646,3.0522099,2.9947164
3976,3976,hotel-california_33002_33056,"“You don't see a meaning because there is no meaning,”",3.0,3.5,2.5,0.0,0.5,0.5,4,“you don't see a meaning because there is no meaning ”,13,2.685,3.0738552,2.9809272
3977,3977,hotel-california_33068_33156,"After all of it, as much as we feared being alone, we feared being vulnerable even more.",3.25,2.0,2.25,0.43301270189221897,0.707106781186548,0.43301270189221897,4,after all of it  as much as we feared being alone  we feared being vulnerable even more ,17,2.5449426,3.0897608,2.934568
3978,3978,hotel-california_33157_33182,Our instinct was to hide.,3.2,2.6,2.8,0.4,0.8,0.4,5,our instinct was to hide ,5,2.6686895,3.0757146,2.9787076
3979,3979,hotel-california_33184_33219,"“Look what I found,” Adrienne said.",3.6,3.0,3.4,0.489897948556636,0.0,0.489897948556636,5,“look what i found ” adrienne said ,8,3.066493,3.0247948,3.0796578
3980,3980,hotel-california_33184_33204,"“Look what I found,”",3.6,3.4,3.6,0.8,0.489897948556636,0.8,5,“look what i found ”,6,3.05414,3.036909,3.0741544
3981,3981,hotel-california_33220_33246,In her hands was a bottle.,3.1666666666666696,3.3333333333333304,2.8333333333333304,0.37267799624996506,0.7453559924999301,0.37267799624996506,6,in her hands was a bottle ,6,2.829459,3.0780747,3.0211008
3982,3982,hotel-california_33248_33277,And what happens to Adrienne?,3.0,3.0,3.0,0.0,0.6324555320336761,0.0,5,and what happens to adrienne?,6,2.938529,3.02592,3.0498185
3983,3983,hotel-california_33279_33299,I couldn't find her.,3.4,2.4,1.6,1.01980390271856,0.489897948556636,0.489897948556636,5,i couldn't find her ,5,2.8384075,3.1299863,3.0249705
3984,3984,hotel-california_33301_33339,"Jefferson was in the Captain's Lounge,",2.8,3.2,3.2,0.4,0.4,0.4,5,jefferson was in the captain's lounge ,7,3.0185432,3.0296147,3.0733721
3985,3985,hotel-california_33342_33369,Fact: Sound is a vibration.,3.0,3.0,3.2,0.0,0.0,0.4,5,fact: sound is a vibration ,6,3.0667183,3.0045443,3.0827696
3986,3986,hotel-california_33370_33568,"The speed of sound in dry air at twenty degrees Celsius or sixty-eight degrees Fahrenheit is three hundred and forty-three meters per second, or one thousand one hundred twenty-five feet per second.",2.3333333333333304,3.0,3.0,0.942809041582063,0.0,0.0,3,the speed of sound in dry air at twenty degrees celsius or sixty-eight degrees fahrenheit is three hundred and forty-three meters per second  or one thousand one hundred twenty-five feet per second ,32,3.0716248,3.0684705,3.0854137
3987,3987,hotel-california_33570_33611,"“Up his dosage,” I heard the captain say.",3.0,3.0,3.0,0.0,0.0,0.0,5,“up his dosage ” i heard the captain say ,10,2.9961443,3.013548,3.0565748
3988,3988,hotel-california_33570_33586,"“Up his dosage,”",2.75,3.25,3.0,0.43301270189221897,0.43301270189221897,0.0,4,“up his dosage ”,5,2.9695206,3.0820813,3.0635877
3989,3989,hotel-california_33648_33654,I ran.,3.6666666666666696,3.0,2.3333333333333304,0.942809041582063,0.8164965809277259,0.942809041582063,3,i ran ,2,2.878336,3.1125898,3.0437446
3990,3990,hotel-california_33656_33680,I didn't want to forget.,3.0,3.4,2.8,0.6324555320336761,0.489897948556636,0.748331477354788,5,i didn't want to forget ,6,2.7253666,3.0723684,2.987475
3991,3991,hotel-california_33682_33712,I didn't want to be harvested.,3.4,2.6,2.0,0.489897948556636,1.01980390271856,0.6324555320336761,5,i didn't want to be harvested ,7,2.7856,3.003705,2.9924502
3992,3992,hotel-california_33714_33774,"The last thing I remember, I was tearing down the corridors.",3.6,2.8,2.4,0.8,0.748331477354788,0.8,5,the last thing i remember  i was tearing down the corridors ,11,2.606834,3.081203,2.9551623
3993,3993,hotel-california_33775_33797,"Life boats, I thought.",3.0,2.6,2.6,0.6324555320336761,0.489897948556636,0.489897948556636,5,life boats  i thought ,4,3.1199536,3.0372822,3.096745
3994,3994,hotel-california_33798_33824,Every ship had life boats.,3.0,3.0,3.0,0.0,0.0,0.0,5,every ship had life boats ,5,3.093685,3.0517435,3.0978036
3995,3995,hotel-california_33825_33859,"In case of emergency, break glass.",2.8,2.8,3.0,0.4,0.4,0.0,5,in case of emergency  break glass ,6,2.8157797,3.113836,3.0296402
3996,3996,hotel-california_33860_33873,I'd find one.,2.8,3.2,2.8,0.4,0.4,0.4,5,i'd find one ,4,3.067405,3.0538435,3.0816176
3997,3997,hotel-california_33874_33953,"I'd put on a space suit, I'd get out of this ship, I'd find civilization again.",3.2,3.2,3.2,0.4,0.4,0.4,5,i'd put on a space suit  i'd get out of this ship  i'd find civilization again ,19,3.2030234,3.072673,3.1267867
3998,3998,hotel-california_33954_33963,A planet.,2.4,3.0,3.0,0.489897948556636,0.0,0.0,5,a planet ,2,2.9232397,3.0689287,3.047395
3999,3999,hotel-california_33964_33980,A space station.,3.0,3.0,3.0,0.0,0.0,0.0,5,a space station ,3,3.0283997,3.0239685,3.0712016
4000,4000,hotel-california_33981_33997,Some other ship.,2.0,3.0,3.0,0.8944271909999159,0.0,0.0,5,some other ship ,3,2.9674253,3.0326786,3.0581691
4001,4001,hotel-california_33998_34023,Any place but this place.,3.0,3.2,2.2,0.0,0.4,0.748331477354788,5,any place but this place ,5,2.8575456,3.0394032,3.0295756
4002,4002,hotel-california_34025_34057,"Failing all else, I'd suffocate.",3.4,1.8,1.4,0.489897948556636,0.748331477354788,0.489897948556636,5,failing all else  i'd suffocate ,6,2.5921695,3.1383977,2.9514606
4004,4004,hotel-california_34066_34146,"Ray, he caught me as I pounded on the corridor walls, finding no glass to break.",3.6,3.0,3.0,0.489897948556636,0.6324555320336761,0.6324555320336761,5,ray  he caught me as i pounded on the corridor walls  finding no glass to break ,16,2.8227475,3.1007679,3.0188444
4005,4005,hotel-california_34147_34197,"“Relax,” he told me, sliding a needle into my arm.",3.0,2.6,3.0,0.6324555320336761,0.8,0.0,5,“relax ” he told me  sliding a needle into my arm ,12,3.1983955,3.0463831,3.1270704
4006,4006,hotel-california_34147_34155,"“Relax,”",3.1666666666666696,3.1666666666666696,3.1666666666666696,0.6871842709362769,0.6871842709362769,0.6871842709362769,6,“relax ”,3,3.09836,3.0383205,3.088741
4007,4007,hotel-california_34198_34223,"“It'll pass,” he told me.",3.0,2.6666666666666696,2.6666666666666696,0.0,0.471404520791032,0.471404520791032,3,“it'll pass ” he told me ,8,3.1161227,3.0763776,3.1010976
4008,4008,hotel-california_34224_34272,He held me in his arms until I stopped flailing.,4.0,2.5,2.0,0.0,0.5,0.0,2,he held me in his arms until i stopped flailing ,10,2.4386473,3.1170297,2.9075024
4009,4009,hotel-california_34274_34284,It passed.,2.8,2.8,3.0,0.4,0.4,0.0,5,it passed ,2,2.7809532,3.0763428,3.0031602
4010,4010,hotel-california_34286_34314,This is my Hotel California.,2.6,3.2,3.2,0.8,0.4,0.4,5,this is my hotel california ,5,2.9737191,3.0012066,3.055683
4011,4011,hotel-california_34316_34334,I can never leave.,3.3333333333333304,2.3333333333333304,2.5,0.7453559924999301,0.7453559924999301,0.957427107756338,6,i can never leave ,4,2.69705,3.135265,2.9895036
4012,4012,lw1_0_120,"Tara stood stock-still, waiting for the first tiny gleam from the scout craft to appear in the darkness of the wormhole.",3.4,2.8,2.8,0.489897948556636,0.4,0.4,5,tara stood stock-still  waiting for the first tiny gleam from the scout craft to appear in the darkness of the wormhole ,21,2.8867493,3.1130362,3.036137
4013,4013,lw1_121_243,"The gentle constant breeze of recycled air from the vent above blew an annoying hair against her nose, but she ignored it.",2.8,3.2,2.8,0.4,0.4,0.4,5,the gentle constant breeze of recycled air from the vent above blew an annoying hair against her nose  but she ignored it ,22,2.4794486,3.1203191,2.9261153
4014,4014,lw1_245_308,"A gasp from the psychic broke her silent vigil, and she turned.",4.0,3.0,3.0,0.0,0.0,0.0,3,a gasp from the psychic broke her silent vigil  and she turned ,12,2.6250968,3.0839314,2.955025
4015,4015,lw1_310_328,"Results, Harmon?",2.8,3.0,3.0,0.4,0.6324555320336761,0.0,5,results  harmon?,3,3.0558827,3.0423841,3.0703862
4016,4016,lw1_329_457,she suppressed the surge of annoyance that ran through her as she contemplated the psi's gift of getting all the hot news first.,3.0,3.0,2.8,0.6324555320336761,0.0,0.4,5,she suppressed the surge of annoyance that ran through her as she contemplated the psi's gift of getting all the hot news first ,24,3.1229951,3.0837424,3.1048245
4017,4017,lw1_459_538,Harmon's face slowly animated - joy sweeping in to replace stern concentration.,3.4,3.0,3.4,0.8,0.0,0.489897948556636,5,harmon's face slowly animated - joy sweeping in to replace stern concentration ,13,2.9401445,3.0546741,3.0446496
4018,4018,lw1_539_585,"Tarrin says the planet's a freaking gemstone!
lw1_586_701	Thriving with life, large and small forms, no buildings of any kind, hydrocarbons, metals, and a stable atmosphere.
lw1_702_771	He's not even bringing them back through for a face to face briefing.
lw1_772_856	He says we should come through now, immediately, before the probe is reported late.",3.8,3.6,3.0,0.4,0.489897948556636,0.0,5,"tarrin says the planet's a freaking gemstone 
lw0_0_0	thriving with life  large and small forms  no buildings of any kind  hydrocarbons  metals  and a stable atmosphere 
lw0_0_0	he's not even bringing them back through for a face to face briefing 
lw0_0_0	he says we should come through now  immediately  before the probe is reported late ",57,2.7788682,3.026,2.9997802
4019,4019,lw1_858_1020,"Harmon, tell that good for nothing son of a beta to get his hindquarters through the gate and back here NOW, or I'll open fire on him when we come back through.",3.4,3.4,2.0,0.489897948556636,0.489897948556636,0.8944271909999159,5,harmon  tell that good for nothing son of a beta to get his hindquarters through the gate and back here now  or i'll open fire on him when we come back through ,33,3.0991542,3.0690744,3.0989983
4020,4020,lw1_1021_1032,Tara fumed.,3.4,3.2,2.6,1.01980390271856,0.4,0.8,5,tara fumed ,2,2.7209067,3.0974019,2.9809372
