,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words
4199,Nathans_Bylichka_10760_10808,I’ve never had to give this conversation before.,3.2,3.2,2.6,0.4,0.4,0.489897948556636,5,i’ve never had to give this conversation before ,10
4200,Nathans_Bylichka_10809_10848,"Come on, I have something to show you.”",3.2,3.4,3.2,0.748331477354788,0.489897948556636,0.4,5,come on  i have something to show you ”,9
4201,Nathans_Bylichka_10849_10929,"With that, he made a sharp turn onto a side street that I hadn’t noticed before.",2.8,3.0,3.0,0.4,0.0,0.0,5,with that  he made a sharp turn onto a side street that i hadn’t noticed before ,18
4202,Nathans_Bylichka_10930_11038,We drove between slummy housing and storefronts so decayed that I couldn’t tell whether they were abandoned.,3.0,3.25,2.0,0.707106781186548,0.43301270189221897,0.707106781186548,4,we drove between slummy housing and storefronts so decayed that i couldn’t tell whether they were abandoned ,19
4203,Nathans_Bylichka_11039_11165,My driver turned again next to an old warehouse that I might have been in once when Mitch took us to a rave in sophomore year.,3.2,3.4,3.0,0.4,0.489897948556636,0.0,5,my driver turned again next to an old warehouse that i might have been in once when mitch took us to a rave in sophomore year ,26
4204,Nathans_Bylichka_11179_11271,"In front of a few houses, there were cars parked, but there were almost none on the streets.",3.0,3.0,3.0,0.0,0.0,0.0,5,in front of a few houses  there were cars parked  but there were almost none on the streets ,18
4205,Nathans_Bylichka_11272_11342,"Their bumpers looked ready to drop off, and their paint was half smog.",3.0,3.2,2.6,0.6324555320336761,0.4,0.8,5,their bumpers looked ready to drop off  and their paint was half smog ,13
4206,Nathans_Bylichka_11343_11411,I got a strange feeling that we weren’t supposed to be driving here.,3.0,3.0,2.5,0.0,0.0,0.5,2,i got a strange feeling that we weren’t supposed to be driving here ,15
4207,Nathans_Bylichka_11412_11474,"“Hey,” I said, “are you sure that we should be going this way?",3.0,3.0,2.8,0.6324555320336761,0.8944271909999159,0.4,5,“hey ” i said  “are you sure that we should be going this way?,17
4208,Nathans_Bylichka_11412_11418,"“Hey,”",3.0,3.0,3.0,0.0,0.0,0.0,5,“hey ”,3
4209,Nathans_Bylichka_11427_11474,“are you sure that we should be going this way?,3.2,2.8,2.6,0.4,0.4,0.489897948556636,5,“are you sure that we should be going this way?,12
4210,Nathans_Bylichka_11475_11485,I mean – ”,3.2,3.0,3.2,0.4,0.0,0.4,5,i mean – ”,4
4211,Nathans_Bylichka_11499_11530,"“Just ignore that,” he told me.",2.0,3.0,2.5,1.0,0.0,0.5,2,“just ignore that ” he told me ,8
4212,Nathans_Bylichka_11499_11518,"“Just ignore that,”",3.2,3.0,2.8,0.4,0.0,0.4,5,“just ignore that ”,5
4213,Nathans_Bylichka_11531_11577,“You’ll be used to the sensation in a moment.”,3.3333333333333304,3.6666666666666696,3.3333333333333304,0.471404520791032,0.471404520791032,0.471404520791032,3,“you’ll be used to the sensation in a moment ”,13
4214,Nathans_Bylichka_11578_11605,That just unnerved me more.,3.8,3.6,2.0,0.4,1.0198039027185601,0.6324555320336761,5,that just unnerved me more ,5
4215,Nathans_Bylichka_11606_11659,"As we kept driving, the anxiety grew more pronounced.",3.2,2.8,2.8,0.4,0.4,0.4,5,as we kept driving  the anxiety grew more pronounced ,9
4216,Nathans_Bylichka_11660_11759,"I noticed that there were some people on the street, people the same color as the soiled buildings.",3.0,3.0,2.3333333333333304,0.0,0.0,0.471404520791032,3,i noticed that there were some people on the street  people the same color as the soiled buildings ,18
4217,Nathans_Bylichka_11760_11837,Someone standing just in the lip of an alley glared at me with gleaming eyes.,3.3333333333333304,2.3333333333333304,2.5,0.471404520791032,0.7453559924999301,0.5,6,someone standing just in the lip of an alley glared at me with gleaming eyes ,15
4218,Nathans_Bylichka_11894_11916,He parked and got out.,2.6,3.6,2.8,0.489897948556636,0.489897948556636,0.4,5,he parked and got out ,5
4219,Nathans_Bylichka_11930_11968,“Is it really safe to leave the car …”,3.0,2.4,2.6,0.6324555320336761,0.489897948556636,0.489897948556636,5,“is it really safe to leave the car …”,11
4220,Nathans_Bylichka_11969_12057,"he was already walking toward the squat, brick-windowed building we were parked next to.",3.0,3.2,3.0,0.0,0.748331477354788,0.0,5,he was already walking toward the squat  brick-windowed building we were parked next to ,14
4221,Nathans_Bylichka_12058_12176,"Glancing back at that gleaming glare, I decided that it might be safer to follow the driver than to wait with the car.",3.4,2.6,2.8,0.489897948556636,0.489897948556636,0.4,5,glancing back at that gleaming glare  i decided that it might be safer to follow the driver than to wait with the car ,23
4222,Nathans_Bylichka_12177_12258,"I hopped out, ran after him, and reached him just as he was knocking on the door.",3.2,3.4,3.0,0.4,0.489897948556636,0.0,5,i hopped out  ran after him  and reached him just as he was knocking on the door ,17
4223,Nathans_Bylichka_12259_12305,"Someone opened it a crack, then ushered us in.",3.0,3.0,3.0,0.0,0.0,0.0,5,someone opened it a crack  then ushered us in ,9
4224,Nathans_Bylichka_12318_12349,"Inside, the building opened up.",2.5,2.8333333333333304,3.0,0.763762615825973,0.37267799624996506,0.577350269189626,6,inside  the building opened up ,5
4225,Nathans_Bylichka_12350_12434,"The ceiling was high and wooden, and I could see part of a DJ’s booth down the hall.",2.6,3.2,3.2,1.0198039027185601,0.4,0.4,5,the ceiling was high and wooden  and i could see part of a dj’s booth down the hall ,20
4226,Nathans_Bylichka_12435_12485,It looked like we were in the back of a nightclub.,3.0,3.0,3.0,0.6324555320336761,0.0,0.0,5,it looked like we were in the back of a nightclub ,11
4227,Nathans_Bylichka_12486_12532,Then I looked down and saw what had let us in.,3.0,3.0,3.0,0.0,0.0,0.0,5,then i looked down and saw what had let us in ,11
4228,Nathans_Bylichka_12533_12550,"“Nepthys, my man!",4.0,3.6,4.0,0.6324555320336761,0.8,0.8944271909999159,5,“nepthys  my man ,4
4229,Nathans_Bylichka_12551_12560,What up?”,3.4,3.0,3.2,0.489897948556636,0.0,0.4,5,what up?”,4
4230,Nathans_Bylichka_12561_12637,The hunchbacked being who let us in held out a scraggly paw for him to slap.,3.0,3.0,2.3333333333333304,0.0,0.0,0.471404520791032,3,the hunchbacked being who let us in held out a scraggly paw for him to slap ,16
4231,Nathans_Bylichka_12638_12684,"“Nice, my man,” he said as they clasped hands.",3.0,3.6666666666666696,4.0,1.0,0.7453559924999301,0.577350269189626,6,“nice  my man ” he said as they clasped hands ,11
4232,Nathans_Bylichka_12638_12653,"“Nice, my man,”",3.2,3.0,3.8,0.4,0.0,0.4,5,“nice  my man ”,5
4233,Nathans_Bylichka_12685_12703,“Who’s the freak?”,2.75,3.0,2.25,0.43301270189221897,0.707106781186548,0.43301270189221897,4,“who’s the freak?”,8
4234,Nathans_Bylichka_12716_12752,“This is someone from Ivan’s family.,2.8,3.2,3.2,0.9797958971132711,0.4,0.4,5,“this is someone from ivan’s family ,9
4235,Nathans_Bylichka_12753_12785,Did I ever tell you about them?”,3.0,3.0,3.0,0.0,0.0,0.0,2,did i ever tell you about them?”,9
4236,Nathans_Bylichka_12798_12850,"“Yeah, one time, man, but you were pretty fucked up.",3.4,3.4,2.6,0.489897948556636,0.489897948556636,0.489897948556636,5,“yeah  one time  man  but you were pretty fucked up ,11
4237,Nathans_Bylichka_12851_12877,"What’s your problem, kid?”",3.6,3.6,2.4,0.489897948556636,0.489897948556636,0.489897948556636,5,what’s your problem  kid?”,8
4238,Nathans_Bylichka_12890_12932,The hunchbacked man came up to my stomach.,3.0,3.4,2.8,0.8944271909999159,0.489897948556636,0.4,5,the hunchbacked man came up to my stomach ,8
4239,Nathans_Bylichka_12933_13001,"His skin was brown and stretched, like some diseased sapling’s bark.",2.8,2.6,2.4,0.748331477354788,0.489897948556636,0.489897948556636,5,his skin was brown and stretched  like some diseased sapling’s bark ,13
4240,Nathans_Bylichka_13002_13094,"It pulled back around his fingertips, which bore things that might have been nails or claws.",3.2,2.8,2.8,0.4,0.4,0.4,5,it pulled back around his fingertips  which bore things that might have been nails or claws ,16
4241,Nathans_Bylichka_13095_13176,"When he grinned, I saw that his teeth were sharp and small, like a hunting cat’s.",2.8,2.6,2.8,0.9797958971132711,0.489897948556636,0.748331477354788,5,when he grinned  i saw that his teeth were sharp and small  like a hunting cat’s ,18
4242,Nathans_Bylichka_13177_13221,"Under matted hair, his eyes had slit pupils.",2.8,2.8,2.8,0.4,0.4,0.4,5,under matted hair  his eyes had slit pupils ,8
4243,Nathans_Bylichka_13234_13266,Nepthys quickly answered for me.,2.8,2.4,2.8,0.4,0.8,0.4,5,nepthys quickly answered for me ,5
4244,Nathans_Bylichka_13267_13288,“Girlfriend troubles.,2.8,2.8,2.2,0.4,0.4,0.4,5,“girlfriend troubles ,3
4245,Nathans_Bylichka_13289_13389,"She came down here with someone after a party, and I don’t think it was one of your average pixies.”",3.25,3.0,3.0,0.43301270189221897,0.0,0.0,4,she came down here with someone after a party  and i don’t think it was one of your average pixies ”,23
4246,Nathans_Bylichka_13402_13410,“Bummer.,3.2,3.0,1.8,0.4,0.0,0.748331477354788,5,“bummer ,2
4247,Nathans_Bylichka_13411_13441,"So, what’s the cat look like?”",2.6,3.2,3.2,0.489897948556636,0.4,0.4,5,so  what’s the cat look like?”,10
4248,Nathans_Bylichka_13454_13470,He turned to me.,2.6666666666666696,3.6666666666666696,3.0,0.471404520791032,0.471404520791032,0.0,3,he turned to me ,4
4249,Nathans_Bylichka_13471_13517,"Nepthys nodded: “It’s okay, you can trust him.",2.8,2.6,3.4,0.4,0.489897948556636,0.489897948556636,5,nepthys nodded: “it’s okay  you can trust him ,12
4250,Nathans_Bylichka_13487_13517,"“It’s okay, you can trust him.",3.0,3.0,3.0,0.0,0.0,0.0,5,“it’s okay  you can trust him ,9
4251,Nathans_Bylichka_13518_13543,That’s why we came here.”,3.2,3.2,3.4,0.4,0.4,0.8,5,that’s why we came here ”,8
4252,Nathans_Bylichka_13556_13595,It was easier to talk than to question.,3.0,3.0,3.0,0.0,0.0,0.0,5,it was easier to talk than to question ,8
4253,Nathans_Bylichka_13596_13672,“I …I noticed him from across the room when I was looking around for Rachel.,3.2,2.8,3.0,0.748331477354788,0.748331477354788,0.6324555320336761,5,“i …i noticed him from across the room when i was looking around for rachel ,16
4254,Nathans_Bylichka_13673_13817,"He was standing right in front of some blue lights, so I couldn’t see him very well, but I noticed the way that the light set off his pale skin.",3.2,3.2,3.2,0.4,0.4,0.4,5,he was standing right in front of some blue lights  so i couldn’t see him very well  but i noticed the way that the light set off his pale skin ,32
4255,Nathans_Bylichka_13818_13905,It almost looked like the light bent around him without actually touching him directly.,3.0,3.2,3.2,0.0,0.4,0.4,5,it almost looked like the light bent around him without actually touching him directly ,14
4256,Nathans_Bylichka_13906_13979,"He was slim, almost drawn, but he had a kind of … luster to him, I guess.",3.0,2.8,3.2,0.6324555320336761,0.4,0.4,5,he was slim  almost drawn  but he had a kind of … luster to him  i guess ,17
4257,Nathans_Bylichka_13980_14048,"He wasn’t a person you’d describe with normal adjectives, you know?”",3.0,3.0,2.8,0.6324555320336761,0.0,0.4,5,he wasn’t a person you’d describe with normal adjectives  you know?”,17
4258,Nathans_Bylichka_14061_14073,They nodded.,2.6,3.0,3.0,0.489897948556636,0.0,0.0,5,they nodded ,2
4259,Nathans_Bylichka_14074_14108,"“Oh, totally,” said the hunchback.",3.2,3.0,3.0,0.4,0.0,0.0,5,“oh  totally ” said the hunchback ,7
4260,Nathans_Bylichka_14074_14088,"“Oh, totally,”",2.6666666666666696,3.0,3.0,0.471404520791032,0.0,0.0,3,“oh  totally ”,4
4261,Nathans_Bylichka_14109_14147,“I get that all the time around here.”,2.8,3.0,3.0,0.4,0.0,0.0,5,“i get that all the time around here ”,10
4262,Nathans_Bylichka_14160_14293,"“He was wearing a sort of jacket …maybe blue velvet, I couldn’t tell in the dark, but it had ruffles at the throat, things like that.",2.8,2.8,3.0,0.4,0.4,0.0,5,“he was wearing a sort of jacket …maybe blue velvet  i couldn’t tell in the dark  but it had ruffles at the throat  things like that ,29
4263,Nathans_Bylichka_14294_14314,He really stood out.,3.6666666666666696,3.3333333333333304,3.3333333333333304,0.471404520791032,0.471404520791032,0.471404520791032,3,he really stood out ,4
4264,Nathans_Bylichka_14315_14379,That’s why I couldn’t understand why no-one else remembered him.,3.2,3.0,2.6,0.4,0.0,0.489897948556636,5,that’s why i couldn’t understand why no-one else remembered him ,14
4265,Nathans_Bylichka_14380_14403,"He had some rings, too.",2.0,3.0,3.0,0.8164965809277259,0.0,0.0,3,he had some rings  too ,5
4266,Nathans_Bylichka_14404_14464,"I remember that he hardly ever moved, just stared at Rachel.",2.6,2.8,3.0,0.489897948556636,0.4,0.0,5,i remember that he hardly ever moved  just stared at rachel ,11
4267,Nathans_Bylichka_14465_14513,"Even when he talked, he hardly opened his mouth.",2.6,2.6,2.8,0.8,0.8,0.4,5,even when he talked  he hardly opened his mouth ,9
4268,Nathans_Bylichka_14514_14570,I don’t know how he could’ve been heard over the music.”,2.8,2.8,2.8,0.4,0.4,0.4,5,i don’t know how he could’ve been heard over the music ”,16
4269,Nathans_Bylichka_14583_14613,The two glanced at each other.,3.0,3.0,3.2,0.0,0.0,0.4,5,the two glanced at each other ,6
4270,Nathans_Bylichka_14614_14634,“What do you think?”,3.2,3.4,3.0,0.4,0.489897948556636,0.0,5,“what do you think?”,7
4271,Nathans_Bylichka_14635_14655,asked the hunchback.,2.6,3.0,3.0,0.8,0.0,0.0,5,asked the hunchback ,3
4272,Nathans_Bylichka_14668_14751,"“I’ve looked into it a little, and I do think we might be dealing with one of them.",3.2,2.6,2.6,0.9797958971132711,1.0198039027185601,0.8,5,“i’ve looked into it a little  and i do think we might be dealing with one of them ,21
4273,Nathans_Bylichka_14752_14797,Have you seen anyone like that in your club?”,2.8,3.0,3.0,0.4,0.0,0.0,5,have you seen anyone like that in your club?”,11
4274,Nathans_Bylichka_14810_14840,"“Not that I can remember, man.",2.6666666666666696,3.6666666666666696,3.0,0.471404520791032,0.471404520791032,0.0,3,“not that i can remember  man ,7
4275,Nathans_Bylichka_14841_14898,"I can send you to a guy who knows all about them, though.",2.4,3.0,3.0,0.8,0.6324555320336761,0.0,5,i can send you to a guy who knows all about them  though ,13
4276,Nathans_Bylichka_14899_14981,"If this cat’s for real, I bet my friend can tell you everything you need to know.”",3.2,3.0,3.2,0.4,0.0,0.4,5,if this cat’s for real  i bet my friend can tell you everything you need to know ”,20
